Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Lengths,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Start Time
192.168.43.109,40133,192.168.43.1,53,TCP,1739562570.393482,0.455812931060791,7,0,433,0,95,54,[],[],0,inf,[],[],949.9511104090452,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,95,61.857142857142854,14.126252879237413,"[66, 54, 56, 95, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.393482
192.168.43.109,40134,192.168.43.1,53,TCP,1739562570.393654,0.45791077613830566,7,0,433,0,95,54,[],[],0,inf,[],[],945.5990611350416,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,95,61.857142857142854,14.126252879237413,"[66, 54, 56, 95, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.393654
192.168.43.109,40135,192.168.43.1,53,TCP,1739562570.3938,0.45707106590270996,7,0,433,0,95,54,[],[],0,inf,[],[],947.3362728503282,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,95,61.857142857142854,14.126252879237413,"[66, 54, 56, 95, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.3938
192.168.43.1,53,192.168.43.109,40133,TCP,1739562570.400592,0.44868898391723633,6,0,491,0,208,54,[],[],0,inf,[],[],1094.2992085817918,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,208,81.83333333333333,56.58744462236203,"[66, 54, 54, 55, 208, 54]",0,0,0,0,0,0,0,0,0,1739562570.400592
192.168.43.1,53,192.168.43.109,40134,TCP,1739562570.400592,0.45096302032470703,6,0,443,0,160,54,[],[],0,inf,[],[],982.3421877940825,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,160,73.83333333333333,38.774633747106144,"[66, 54, 54, 55, 160, 54]",0,0,0,0,0,0,0,0,0,1739562570.400592
192.168.43.1,53,192.168.43.109,40135,TCP,1739562570.400822,0.45003819465637207,6,0,444,0,161,54,[],[],0,inf,[],[],986.5829284534782,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,161,74.0,39.145029484384516,"[66, 54, 54, 55, 161, 54]",0,0,0,0,0,0,0,0,0,1739562570.400822
192.168.43.109,40141,192.168.43.1,53,TCP,1739562571.090039,0.20379304885864258,7,0,425,0,87,54,[],[],0,inf,[],[],2085.4489511798497,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.090039
192.168.43.109,40142,192.168.43.1,53,TCP,1739562571.090295,0.20349597930908203,7,0,425,0,87,54,[],[],0,inf,[],[],2088.493352266603,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.090295
192.168.43.109,40143,192.168.43.1,53,TCP,1739562571.090383,0.20343589782714844,7,0,425,0,87,54,[],[],0,inf,[],[],2089.110154792376,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.090383
192.168.43.1,53,192.168.43.109,40141,TCP,1739562571.092579,0.20119810104370117,6,0,399,0,116,54,[],[],0,inf,[],[],1983.1201086402666,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562571.092579
192.168.43.1,53,192.168.43.109,40142,TCP,1739562571.093286,0.20049095153808594,6,0,387,0,104,54,[],[],0,inf,[],[],1930.261675307996,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,104,64.5,18.181950757092412,"[66, 54, 54, 55, 104, 54]",0,0,0,0,0,0,0,0,0,1739562571.093286
192.168.43.1,53,192.168.43.109,40143,TCP,1739562571.093286,0.20049095153808594,6,0,421,0,138,54,[],[],0,inf,[],[],2099.8453883841507,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,138,70.16666666666667,30.639934000509133,"[66, 54, 54, 55, 138, 54]",0,0,0,0,0,0,0,0,0,1739562571.093286
192.168.43.109,40144,192.168.43.1,53,TCP,1739562571.390186,0.24608087539672852,7,0,424,0,86,54,[],[],0,inf,[],[],1723.0107756908476,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.390186
192.168.43.109,40145,192.168.43.1,53,TCP,1739562571.390329,0.2459120750427246,7,0,424,0,86,54,[],[],0,inf,[],[],1724.1934944688442,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.390329
192.168.43.109,40146,192.168.43.1,53,TCP,1739562571.390424,0.2457749843597412,7,0,424,0,86,54,[],[],0,inf,[],[],1725.155231337094,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.390424
192.168.43.1,53,192.168.43.109,40144,TCP,1739562571.391772,0.24440598487854004,6,0,419,0,136,54,[],[],0,inf,[],[],1714.3606373151058,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,136,69.83333333333333,29.902155254912458,"[66, 54, 54, 55, 136, 54]",0,0,0,0,0,0,0,0,0,1739562571.391772
192.168.43.1,53,192.168.43.109,40145,TCP,1739562571.391772,0.24440598487854004,6,0,407,0,124,54,[],[],0,inf,[],[],1665.2620033108544,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,124,67.83333333333333,25.484744892233515,"[66, 54, 54, 55, 124, 54]",0,0,0,0,0,0,0,0,0,1739562571.391772
192.168.43.1,53,192.168.43.109,40146,TCP,1739562571.392004,0.24417400360107422,6,0,441,0,158,54,[],[],0,inf,[],[],1806.089073759447,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,158,73.5,38.03397603897512,"[66, 54, 54, 55, 158, 54]",0,0,0,0,0,0,0,0,0,1739562571.392004
192.168.43.109,40148,192.168.43.1,53,TCP,1739562571.691406,0.2441239356994629,7,0,439,0,101,54,[],[],0,inf,[],[],1798.2669284033088,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,101,62.714285714285715,16.148545142026933,"[66, 54, 56, 101, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.691406
192.168.43.109,40149,192.168.43.1,53,TCP,1739562571.691611,0.24278903007507324,7,0,439,0,101,54,[],[],0,inf,[],[],1808.1541816953427,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,101,62.714285714285715,16.148545142026933,"[66, 54, 56, 101, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.691611
192.168.43.109,40150,192.168.43.1,53,TCP,1739562571.691799,0.243149995803833,7,0,439,0,101,54,[],[],0,inf,[],[],1805.4699057209673,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,101,62.714285714285715,16.148545142026933,"[66, 54, 56, 101, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.691799
192.168.43.109,40152,192.168.43.1,53,TCP,1739562571.697135,0.23825597763061523,7,0,443,0,105,54,[],[],0,inf,[],[],1859.3447451161692,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,105,63.285714285714285,17.50684997132172,"[66, 54, 56, 105, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.697135
192.168.43.109,40153,192.168.43.1,53,TCP,1739562571.697326,0.23757600784301758,7,0,443,0,105,54,[],[],0,inf,[],[],1864.666403068444,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,105,63.285714285714285,17.50684997132172,"[66, 54, 56, 105, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.697326
192.168.43.109,40154,192.168.43.1,53,TCP,1739562571.697463,0.23810696601867676,7,0,443,0,105,54,[],[],0,inf,[],[],1860.5083564218432,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,105,63.285714285714285,17.50684997132172,"[66, 54, 56, 105, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.697463
192.168.43.1,53,192.168.43.109,40148,TCP,1739562571.735016,0.20049381256103516,6,0,497,0,214,54,[],[],0,inf,[],[],2478.8794908506275,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,214,82.83333333333333,58.81727826261789,"[66, 54, 54, 55, 214, 54]",0,0,0,0,0,0,0,0,0,1739562571.735016
192.168.43.1,53,192.168.43.109,40149,TCP,1739562571.735016,0.199354887008667,6,0,449,0,166,54,[],[],0,inf,[],[],2252.2648264974796,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,166,74.83333333333333,40.99762865771087,"[66, 54, 54, 55, 166, 54]",0,0,0,0,0,0,0,0,0,1739562571.735016
192.168.43.1,53,192.168.43.109,40150,TCP,1739562571.735016,0.19986581802368164,6,0,450,0,167,54,[],[],0,inf,[],[],2251.510560683671,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,167,75.0,41.368264809311654,"[66, 54, 54, 55, 167, 54]",0,0,0,0,0,0,0,0,0,1739562571.735016
192.168.43.1,53,192.168.43.109,40152,TCP,1739562571.735016,0.20035099983215332,6,0,501,0,218,54,[],[],0,inf,[],[],2500.6114290406304,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,218,83.5,60.304090519079494,"[66, 54, 54, 55, 218, 54]",0,0,0,0,0,0,0,0,0,1739562571.735016
192.168.43.1,53,192.168.43.109,40153,TCP,1739562571.735016,0.19986581802368164,6,0,453,0,170,54,[],[],0,inf,[],[],2266.5206310882286,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,170,75.5,42.48038763162753,"[66, 54, 54, 55, 170, 54]",0,0,0,0,0,0,0,0,0,1739562571.735016
192.168.43.1,53,192.168.43.109,40154,TCP,1739562571.735016,0.20049381256103516,6,0,446,0,171,54,[],[],0,inf,[],[],2224.5075511456334,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,171,74.33333333333333,43.25377311736964,"[58, 54, 54, 55, 171, 54]",0,0,0,0,0,0,0,0,0,1739562571.735016
192.168.43.109,40156,192.168.43.1,53,TCP,1739562571.932105,0.3207228183746338,7,0,439,0,101,54,[],[],0,inf,[],[],1368.7831823902457,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,101,62.714285714285715,16.148545142026933,"[66, 54, 56, 101, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.932105
192.168.43.109,40157,192.168.43.1,53,TCP,1739562571.932202,0.3165128231048584,7,0,439,0,101,54,[],[],0,inf,[],[],1386.989619231201,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,101,62.714285714285715,16.148545142026933,"[66, 54, 56, 101, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.932202
192.168.43.109,40158,192.168.43.1,53,TCP,1739562571.93229,0.2641739845275879,7,0,439,0,101,54,[],[],0,inf,[],[],1661.7836187959488,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,101,62.714285714285715,16.148545142026933,"[66, 54, 56, 101, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562571.93229
192.168.43.1,53,192.168.43.109,40156,TCP,1739562571.936853,0.3159511089324951,6,0,659,0,376,54,[],[],0,inf,[],[],2085.765744663993,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,376,109.83333333333333,119.11117589135884,"[66, 54, 54, 55, 376, 54]",0,0,0,0,0,0,0,0,0,1739562571.936853
192.168.43.1,53,192.168.43.109,40157,TCP,1739562571.936853,0.31183910369873047,6,0,563,0,280,54,[],[],0,inf,[],[],1805.4182215195099,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,280,93.83333333333333,83.36749299870358,"[66, 54, 54, 55, 280, 54]",0,0,0,0,0,0,0,0,0,1739562571.936853
192.168.43.1,53,192.168.43.109,40158,TCP,1739562571.936853,0.2595510482788086,6,0,513,0,230,54,[],[],0,inf,[],[],1976.4898019172615,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,230,85.5,64.76560301065167,"[66, 54, 54, 55, 230, 54]",0,0,0,0,0,0,0,0,0,1739562571.936853
192.168.43.109,40159,192.168.43.1,53,TCP,1739562572.317005,0.22476410865783691,7,0,441,0,103,54,[],[],0,inf,[],[],1962.057032296662,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,103,63.0,16.826849293401814,"[66, 54, 56, 103, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562572.317005
192.168.43.109,40160,192.168.43.1,53,TCP,1739562572.317144,0.22455811500549316,7,0,441,0,103,54,[],[],0,inf,[],[],1963.8568839483366,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,103,63.0,16.826849293401814,"[66, 54, 56, 103, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562572.317144
192.168.43.109,40161,192.168.43.1,53,TCP,1739562572.317246,0.3253810405731201,7,0,441,0,103,54,[],[],0,inf,[],[],1355.3340392028706,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,103,63.0,16.826849293401814,"[66, 54, 56, 103, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562572.317246
192.168.43.1,53,192.168.43.109,40159,TCP,1739562572.32426,0.21741008758544922,6,0,499,0,216,54,[],[],0,inf,[],[],2295.2016879339917,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,216,83.16666666666667,59.56066002171418,"[66, 54, 54, 55, 216, 54]",0,0,0,0,0,0,0,0,0,1739562572.32426
192.168.43.1,53,192.168.43.109,40160,TCP,1739562572.32426,0.21741008758544922,6,0,643,0,360,54,[],[],0,inf,[],[],2957.544459602318,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,360,107.16666666666667,113.15242914857029,"[66, 54, 54, 55, 360, 54]",0,0,0,0,0,0,0,0,0,1739562572.32426
192.168.43.1,53,192.168.43.109,40161,TCP,1739562572.32426,0.3183310031890869,6,0,444,0,161,54,[],[],0,inf,[],[],1394.7746074116017,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,161,74.0,39.145029484384516,"[66, 54, 54, 55, 161, 54]",0,0,0,0,0,0,0,0,0,1739562572.32426
192.168.43.109,40162,192.168.43.1,53,TCP,1739562572.570743,0.4333939552307129,7,0,426,0,88,54,[],[],0,inf,[],[],982.9394131102341,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,88,60.857142857142854,11.80107224460765,"[66, 54, 56, 88, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562572.570743
192.168.43.109,40163,192.168.43.1,53,TCP,1739562572.570924,0.7188968658447266,7,0,426,0,88,54,[],[],0,inf,[],[],592.5745683971462,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,88,60.857142857142854,11.80107224460765,"[66, 54, 56, 88, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562572.570924
192.168.43.109,40164,192.168.43.1,53,TCP,1739562572.571077,0.4313359260559082,7,0,426,0,88,54,[],[],0,inf,[],[],987.629302978077,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,88,60.857142857142854,11.80107224460765,"[66, 54, 56, 88, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562572.571077
192.168.43.1,53,192.168.43.109,40162,TCP,1739562572.57745,0.42667388916015625,6,0,419,0,136,54,[],[],0,inf,[],[],982.0146267322307,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,136,69.83333333333333,29.902155254912458,"[66, 54, 54, 55, 136, 54]",0,0,0,0,0,0,0,0,0,1739562572.57745
192.168.43.1,53,192.168.43.109,40163,TCP,1739562572.577626,0.7121779918670654,6,0,407,0,124,54,[],[],0,inf,[],[],571.4863484239348,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,124,67.83333333333333,25.484744892233515,"[66, 54, 54, 55, 124, 54]",0,0,0,0,0,0,0,0,0,1739562572.577626
192.168.43.1,53,192.168.43.109,40164,TCP,1739562572.636261,0.36612701416015625,6,0,475,0,192,54,[],[],0,inf,[],[],1297.3639792452436,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,192,79.16666666666667,50.64390936287951,"[66, 54, 54, 55, 192, 54]",0,0,0,0,0,0,0,0,0,1739562572.636261
192.168.43.109,40168,192.168.43.1,53,TCP,1739562598.630029,0.22356104850769043,7,0,427,0,89,54,[],[],0,inf,[],[],1909.9928312660036,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.630029
192.168.43.109,40169,192.168.43.1,53,TCP,1739562598.630205,0.22679519653320312,7,0,427,0,89,54,[],[],0,inf,[],[],1882.7559248481994,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.630205
192.168.43.109,40170,192.168.43.1,53,TCP,1739562598.630347,0.2266230583190918,7,0,427,0,89,54,[],[],0,inf,[],[],1884.186027525812,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.630347
192.168.43.109,40171,192.168.43.1,53,TCP,1739562598.630537,0.2231600284576416,7,0,425,0,87,54,[],[],0,inf,[],[],1904.4629225823476,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.630537
192.168.43.109,40172,192.168.43.1,53,TCP,1739562598.630695,0.22397089004516602,7,0,425,0,87,54,[],[],0,inf,[],[],1897.5680273195076,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.630695
192.168.43.109,40173,192.168.43.1,53,TCP,1739562598.630849,0.22303199768066406,7,0,425,0,87,54,[],[],0,inf,[],[],1905.5561731931962,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.630849
192.168.43.1,53,192.168.43.109,40168,TCP,1739562598.636226,0.2172861099243164,6,0,401,0,118,54,[],[],0,inf,[],[],1845.4930236436812,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,118,66.83333333333333,23.283876156879227,"[66, 54, 54, 55, 118, 54]",0,0,0,0,0,0,0,0,0,1739562598.636226
192.168.43.1,53,192.168.43.109,40169,TCP,1739562598.636468,0.22048306465148926,6,0,389,0,106,54,[],[],0,inf,[],[],1764.3078420325853,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,106,64.83333333333333,18.906935823189915,"[66, 54, 54, 55, 106, 54]",0,0,0,0,0,0,0,0,0,1739562598.636468
192.168.43.1,53,192.168.43.109,40170,TCP,1739562598.637292,0.21965909004211426,6,0,398,0,115,54,[],[],0,inf,[],[],1811.8986103588668,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,115,66.33333333333333,22.186081723058315,"[66, 54, 54, 55, 115, 54]",0,0,0,0,0,0,0,0,0,1739562598.637292
192.168.43.1,53,192.168.43.109,40171,TCP,1739562598.637292,0.21622014045715332,6,0,399,0,116,54,[],[],0,inf,[],[],1845.3415077633194,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562598.637292
192.168.43.1,53,192.168.43.109,40172,TCP,1739562598.637459,0.21719098091125488,6,0,387,0,104,54,[],[],0,inf,[],[],1781.8419456290856,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,104,64.5,18.181950757092412,"[66, 54, 54, 55, 104, 54]",0,0,0,0,0,0,0,0,0,1739562598.637459
192.168.43.1,53,192.168.43.109,40173,TCP,1739562598.638677,0.21518301963806152,6,0,420,0,145,54,[],[],0,inf,[],[],1951.826871406681,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,145,70.0,33.57082066318904,"[58, 54, 54, 55, 145, 54]",0,0,0,0,0,0,0,0,0,1739562598.638677
192.168.43.109,40174,192.168.43.1,53,TCP,1739562598.664166,0.24138712882995605,7,0,424,0,86,54,[],[],0,inf,[],[],1756.5145335428579,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.664166
192.168.43.109,40175,192.168.43.1,53,TCP,1739562598.664381,0.19263696670532227,7,0,424,0,86,54,[],[],0,inf,[],[],2201.0313350115966,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.664381
192.168.43.109,40176,192.168.43.1,53,TCP,1739562598.664553,0.3087301254272461,7,0,424,0,86,54,[],[],0,inf,[],[],1373.3677574005258,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562598.664553
192.168.43.1,53,192.168.43.109,40174,TCP,1739562598.697654,0.20787787437438965,6,0,398,0,115,54,[],[],0,inf,[],[],1914.585672947564,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,115,66.33333333333333,22.186081723058315,"[66, 54, 54, 55, 115, 54]",0,0,0,0,0,0,0,0,0,1739562598.697654
192.168.43.1,53,192.168.43.109,40175,TCP,1739562598.697654,0.15929698944091797,6,0,386,0,103,54,[],[],0,inf,[],[],2423.146861436226,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,103,64.33333333333333,17.82008853949821,"[66, 54, 54, 55, 103, 54]",0,0,0,0,0,0,0,0,0,1739562598.697654
192.168.43.1,53,192.168.43.109,40176,TCP,1739562598.697654,0.27559709548950195,6,0,454,0,171,54,[],[],0,inf,[],[],1647.332310210409,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,171,75.66666666666667,42.85116360406357,"[66, 54, 54, 55, 171, 54]",0,0,0,0,0,0,0,0,0,1739562598.697654
192.168.43.109,40177,192.168.43.1,53,TCP,1739562599.139736,0.27311110496520996,7,0,429,0,91,54,[],[],0,inf,[],[],1570.7892949085604,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,91,61.285714285714285,12.791897946013503,"[66, 54, 56, 91, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562599.139736
192.168.43.109,40178,192.168.43.1,53,TCP,1739562599.139964,0.2729029655456543,7,0,429,0,91,54,[],[],0,inf,[],[],1571.9873147667647,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,91,61.285714285714285,12.791897946013503,"[66, 54, 56, 91, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562599.139964
192.168.43.109,40179,192.168.43.1,53,TCP,1739562599.140108,0.27269887924194336,7,0,429,0,91,54,[],[],0,inf,[],[],1573.1637812100557,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,91,61.285714285714285,12.791897946013503,"[66, 54, 56, 91, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562599.140108
192.168.43.1,53,192.168.43.109,40177,TCP,1739562599.143685,0.26909589767456055,6,0,403,0,120,54,[],[],0,inf,[],[],1497.6073715080581,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,120,67.16666666666667,24.016776543815276,"[66, 54, 54, 55, 120, 54]",0,0,0,0,0,0,0,0,0,1739562599.143685
